,2024-08-31,2023-08-31,2022-08-31,2021-08-31,2020-08-31
Long Term Capital Lease Obligation,150847293.512919,157798531.871088,178368825.922073,187718786.945311,
Long Term Debt,,,78449.421402,69135.694655,220039511.045089
Current Liabilities,107616634.634415,159866292.99989,196137062.172236,452390091.372016,
Other Current Liabilities,1933566.630016,32562594.279126,7430015.342608,3727603.614551,
Current Deferred Liabilities,53484714.128642,51582584.23191,70429238.373857,57214052.190964,
Current Deferred Revenue,53484714.128642,51582584.23191,70429238.373857,57214052.190964,
Current Debt And Capital Lease Obligation,11415762.781748,11328518.968925,31448427.295974,304501320.876695,
Current Capital Lease Obligation,11415762.781748,11328518.968925,12952829.822737,13804131.110459,
Current Debt,,,18495597.473237,290697189.766235,101503615.286031
Other Current Borrowings,,,18495597.473237,84596276.605009,101503615.286031
Current Notes Payable,,,0.0,206100913.161227,0.0
Current Provisions,1059923.914239,1093814.104535,20517000.0,3632093.101319,
Payables And Accrued Expenses,39722667.179769,63298781.415395,86829381.159797,83315021.588488,
Current Accrued Expenses,12722307.971413,16793053.980455,19076470.203268,12075514.277553,
Interest Payable,,,0.0,2790343.572245,3888282.022603
Payables,27000359.208356,46505727.43494,67752910.956529,71239507.310935,
Other Payable,,,13297000.0,7501000.0,1793652.196202
Dueto Related Parties Current,8413790.269379,26377128.972219,42512894.031985,41943256.701047,
Total Tax Payable,8725690.48928,9925750.164708,12818362.80501,21057093.986042,
Income Tax Payable,8480464.980759,9552650.378829,10640368.916049,20001427.843313,
Accounts Payable,9860878.449698,10202848.298013,12421654.119534,8239156.623846,
Total Assets,326979763.441451,498853311.683321,613855072.790708,959840254.006732,
Total Non Current Assets,255712549.477735,398705014.049632,464921015.082564,545914187.948924,
Other Non Current Assets,1004522.704783,38355845.860327,2105988.969792,7818955.258932,
Non Current Prepaid Assets,,,,,0.0
Non Current Deferred Assets,206144.035184,177532.864829,10547047.56642,7193703.708736,
Non Current Deferred Taxes Assets,206144.035184,177532.864829,10547047.56642,7193703.708736,
Duefrom Related Parties Non Current,,,,0.0,27262466.503554
Non Current Accounts Receivable,,,,,27262466.503554
Investments And Advances,2622001.814184,3534675.019216,5017540.718589,8467214.62959,
Other Investments,,,,,55137000.0
Investmentin Financial Assets,2622001.814184,2637183.754255,3350397.564253,2472947.883149,
Available For Sale Securities,2622001.814184,2637183.754255,3350397.564253,2472947.883149,
Long Term Equity Investment,0.0,897491.264961,1667143.154336,5994266.746441,
Investments In Other Ventures Under Equity Method,,3338000.0,413687.470203,4818623.237501,4580094.372597
Investmentsin Associatesat Cost,0.0,897491.264961,1253455.684133,1175643.50894,
Goodwill And Other Intangible Assets,61939303.738318,153432454.463599,217726516.447796,273401144.909366,
Other Intangible Assets,5325172.842221,33478767.530471,40017384.475361,54525391.961832,
Goodwill,56614130.896097,119953686.933128,177709131.972435,218875752.947534,
Net PPE,189940577.185267,203204505.84166,229523921.379968,249033169.4423,
Accumulated Depreciation,-54759693.512919,-49987812.122543,-65832449.29138,-52638638.45073,
Gross PPE,244700270.698186,253192317.964203,295356370.671347,301671807.89303,
Leases,32531461.352391,31265546.079939,41697168.768691,40666715.481889,
Construction In Progress,1191126.003299,985933.732294,3388568.846704,4545110.757187,
Other Properties,162983594.117647,170870198.956846,195503022.298791,202667809.648581,
Machinery Furniture Equipment,15981208.960968,15157246.29406,23235652.797642,20317476.733162,
Buildings And Improvements,32012880.263881,34913392.901065,31531957.95952,33474695.272211,
Land And Improvements,,,,,66467000.0
Properties,0.0,0.0,0.0,0.0,
Current Assets,71267213.963716,100148297.633688,148934057.708144,413926066.057808,
Other Current Assets,710123.254535,922220.599539,875089.043471,907518.225612,
Assets Held For Sale Current,0.0,20791431.020094,1395234.733238,0.0,
Restricted Cash,1306330.456295,1028157.181289,23716387.877606,75087312.758237,
Prepaid Assets,6526283.947224,8780749.577248,12398726.563516,7019293.206312,
Inventory,124545.35459,127750.230592,851293.958306,850615.957447,
Receivables,9627678.009896,24213474.179203,27310685.064794,235259678.014699,
Other Receivables,6062030.401319,2910826.26002,701087.483205,923567.5833,
Duefrom Related Parties Current,1547905.497526,19812408.542879,24368397.99766,229399530.026557,
Accrued Interest Receivable,,,0.0,253871.657969,492578.244786
Accounts Receivable,2017742.11105,1490239.376304,2241199.583929,4682708.746873,
Allowance For Doubtful Accounts Receivable,-1343908.796042,-1351690.309652,-1709404.21705,-2232880.917457,
Gross Accounts Receivable,3361650.907092,2841929.685956,3950603.800979,6915589.66433,
Cash Cash Equivalents And Short Term Investments,52972252.941176,44284514.845723,82386640.467213,94801647.895501,
Other Short Term Investments,,,,0.0,1493437.915065
Cash And Cash Equivalents,52972252.941176,44284514.845723,82386640.467213,94801647.895501,
